0
-0.00059
-0.00072
-0.00035
0.00046
0.00164
0.00309
0.00463
0.00608
0.00721
0.00778
0.0076
0.00644
0.00417
0.00072
-0.0039
-0.00959
-0.01612
-0.02311
-0.03009
-0.03645
-0.04154
-0.04461
-0.04491
-0.04176
-0.03462
-0.02311
-0.00713
0.01311
0.037
0.06357
0.09145
0.11891
0.14393
0.16431
0.17778
0.18211
0.17529
0.15569
0.12224
0.0745
0.01279
-0.06177
-0.14718
-0.24066
-0.33876
-0.43748
-0.53244
-0.6192
-0.6934
-0.7511
-0.78901
-0.80467
-0.79667
-0.76473
-0.70976
-0.63381
-0.54005
-0.43254
-0.316
-0.19554
-0.07644
0.03625
0.13795
0.22486
0.29412
0.34392
0.3737
0.38403
0.37657
0.35388
0.31926
0.27648
0.2295
0.18219
0.13809
0.10018
0.0707
0.051
0.04158
0.04207
0.05131
0.06749
0.08838
0.11154
0.13451
0.15503
0.17124
0.1818
0.186
0.18378
0.17569
0.16281
0.14666
0.12904
0.11181
0.09675
0.08544
0.07899
0.07806
0.08275
0.09264
0.10738
0.12454
0.1425
0.15962
0.17427
0.18504
0.19093
0.19138
0.18633
0.17624
0.16204
0.14502
0.12679
0.109
0.0933
0.08119
0.0738
0.07182
0.07545
0.08437
0.09782
0.11455
0.13299
0.15149
0.16836
0.18204
0.19127
0.19521
0.19351
0.18636
0.17442
0.15878
0.1409
0.12244
0.10505
0.09035
0.07972
0.07411
0.07399
0.07934
0.08969
0.10406
0.12106
0.13908
0.15646
0.17157
0.18297
0.18961
0.19087
0.18662
0.17728
0.16371
0.14717
0.12923
0.11154
0.09575
0.08337
0.07557
0.07309
0.07617
0.08455
0.09752
0.11385
0.13205
0.15042
0.16732
0.18116
0.19065
0.19492
0.19358
0.18677
0.17511
0.15965
0.14185
0.12333
0.10577
0.09079
0.07981
0.07382
0.07333
0.07838
0.08853
0.10283
0.11993
0.13821
0.15601
0.17168
0.18372
0.19104
0.19296
0.18929
0.18041
0.16711
0.15064
0.13254
0.11447
0.09808
0.08492
0.07623
0.0728
0.07493
0.08243
0.09463
0.11039
0.12822
0.14647
0.16348
0.17765
0.18767
0.1926
0.19201
0.18598
0.17507
0.16027
0.14301
0.12488
0.10756
0.09267
0.08164
0.0755
0.07482
0.07966
0.08964
0.10385
0.12097
0.13939
0.15745
0.17348
0.18597
0.19377
0.19617
0.19291
0.18432
0.17117
0.15466
0.1363
0.11775
0.10069
0.08668
0.07701
0.07253
0.07359
0.08006
0.09135
0.10636
0.12363
0.14154
0.15844
0.17271
0.18301
0.18838
0.18833
0.18289
0.17255
0.15829
0.14146
0.12368
0.10658
0.0918
0.08078
0.07459
0.07384
0.07862
0.0886
0.1029
0.12023
0.13899
0.15751
0.17413
0.1873
0.19583
0.19895
0.19637
0.18838
0.17569
0.15946
0.14119
0.12256
0.10522
0.09078
0.08056
0.07547
0.07589
0.08174
0.09249
0.10708
0.12407
0.14185
0.15875
0.17316
0.18367
0.18929
0.18947
0.18419
0.17389
0.15952
0.1424
0.12413
0.10755
0.09075
0.07878
0.07159
0.06984
0.0737
0.08287
0.09655
0.11348
0.13212
0.15077
0.16777
0.18156
0.19089
0.19493
0.19334
0.18634
0.17458
0.15917
0.14157
0.12343
0.10641
0.09211
0.08188
0.07667
0.07692
0.08258
0.09317
0.10768
0.12471
0.14265
0.15984
0.17465
0.18564
0.1918
0.19251
0.18769
0.17775
0.1636
0.14652
0.12809
0.10997
0.09381
0.08113
0.07311
0.07047
0.07343
0.08175
0.09468
